inventory_id,game,edition,video_id,video_url,official_channel_name,official_channel_id,title,published_at,player_game_update_mapping,source_type,source_url,collected_at,acquisition_status,api_state,comment_total_reported,comment_sample_size,comment_sort,acceptance_status,acceptance_reason,attempted_routes,required_user_input,notes,error,missingness
RUN2-YT-INV-012,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,av7vqGoVtcY,https://www.youtube.com/watch?v=av7vqGoVtcY,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,プロ野球スピリッツA PV 2025年度版,2025-03-25T08:01:24Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=av7vqGoVtcY,2026-08-13T11:08:27Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-013,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,t-0dgSQckqQ,https://www.youtube.com/watch?v=t-0dgSQckqQ,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロ野球スピリッツA】古田・里崎セレクション 登場選手発表 パ・リーグ編,2024-12-25T10:00:37Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=t-0dgSQckqQ,2026-08-13T11:08:33Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,300,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-014,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,ZlhjLHzUt0A,https://www.youtube.com/watch?v=ZlhjLHzUt0A,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,大谷翔平選手 登場記念『プロ野球スピリッツA』CMメイキング＆インタビュー,2024-10-21T18:55:49Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=ZlhjLHzUt0A,2026-08-13T11:08:48Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-015,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,qVl61GKQNhE,https://www.youtube.com/watch?v=qVl61GKQNhE,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,プロスピAで規格外の二刀流を体感しよう！【2023WORLD BASEBALL CLASSIC 大谷翔平登場記念特別企画】,2024-10-21T12:00:06Z,源田 壮亮 (player_id=71775134),official_youtube_video_inventory,https://www.youtube.com/watch?v=qVl61GKQNhE,2026-08-13T11:08:55Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,300,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-016,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,nXfOipyoX6k,https://www.youtube.com/watch?v=nXfOipyoX6k,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,『プロ野球スピリッツ2024-2025』大谷翔平ができるまで,2024-10-11T03:11:07Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=nXfOipyoX6k,2026-08-13T11:09:08Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-017,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,opjfeVgrOs4,https://www.youtube.com/watch?v=opjfeVgrOs4,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,イチローがプロスピ2024をプレイ！ KOBE CHIBEN VS オリックス・バファローズ 後編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:33Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=opjfeVgrOs4,2026-08-13T11:09:11Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,300,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-018,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,q4AsOr1aNCk,https://www.youtube.com/watch?v=q4AsOr1aNCk,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,イチローができるまで：MOTION CAPTURE MAKING #3 守備・投球編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:26Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=q4AsOr1aNCk,2026-08-13T11:09:27Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-019,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,77ysFGiQ5IM,https://www.youtube.com/watch?v=77ysFGiQ5IM,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,イチローができるまで：MOTION CAPTURE MAKING #1 準備編 『プロ野球スピリッツ2024-2025』,2024-09-20T09:02:07Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=77ysFGiQ5IM,2026-08-13T11:09:43Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-020,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,jdfUYFjoQV0,https://www.youtube.com/watch?v=jdfUYFjoQV0,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,セレクション登場選手 先行公開　レジェンドOB選手と語る【プロスピセレクション 20th SPIRITS】,2024-08-07T09:00:43Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=jdfUYFjoQV0,2026-08-13T11:09:50Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,300,NOT_REPORTED,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=True.,,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable
RUN2-YT-INV-021,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,eaWfO7kRCwU,https://www.youtube.com/watch?v=eaWfO7kRCwU,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,大谷翔平選手がパワプロ30周年×プロスピ20周年アンバサダーに！【メイキング+特別インタビュー】,2024-01-15T19:00:30Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=eaWfO7kRCwU,2026-08-13T11:10:14Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-022,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,0yNZ0wCRHs0,https://www.youtube.com/watch?v=0yNZ0wCRHs0,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,ニューイヤー特番！プロスピA お正月王決定戦【プロ野球スピリッツA】,2024-01-06T09:00:07Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=0yNZ0wCRHs0,2026-08-13T11:10:17Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-023,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,ZSHCu-8QhQA,https://www.youtube.com/watch?v=ZSHCu-8QhQA,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,プロスピAは今年で8周年！～プロスピA8周年記念特番～,2023-10-24T09:00:07Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=ZSHCu-8QhQA,2026-08-13T11:10:20Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-024,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,SLdb3uO_H9E,https://www.youtube.com/watch?v=SLdb3uO_H9E,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,杉谷拳士vs糸井嘉男！？　まさかのリアルタイム対戦に大注目！？杉谷のプロスピA成長記！第3弾,2023-08-04T06:00:10Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=SLdb3uO_H9E,2026-08-13T11:10:22Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-025,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,s6I10vOFLkU,https://www.youtube.com/watch?v=s6I10vOFLkU,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,杉谷拳士がプロスピAに初挑戦！杉谷のプロスピA成長記！第2弾,2023-07-28T09:00:46Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=s6I10vOFLkU,2026-08-13T11:10:25Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-026,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,ROFYinod-J8,https://www.youtube.com/watch?v=ROFYinod-J8,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,『プロ野球スピリッツA』にあのさん、雪平莉左さん、流那さんが秘書役として登場！,2023-07-10T06:01:42Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=ROFYinod-J8,2026-08-13T11:10:27Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-027,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,rxvlUJpzR_A,https://www.youtube.com/watch?v=rxvlUJpzR_A,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,イチローVS平成の怪物 再び！イチローがプロスピAを初プレイ【WORLD BASEBALL CLASSIC™】,2023-03-07T09:00:12Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=rxvlUJpzR_A,2026-08-13T11:10:29Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-028,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,HL0KfuD0dVM,https://www.youtube.com/watch?v=HL0KfuD0dVM,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【あの感動が蘇る】日本代表版イチローが登場！？プロスピAに2006/2009 WORLD BASEBALL CLASSIC™日本代表選手が登場！？,2023-02-28T08:45:00Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=HL0KfuD0dVM,2026-08-13T11:10:38Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-029,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,ZOnBP3S1w2E,https://www.youtube.com/watch?v=ZOnBP3S1w2E,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,プロ野球スピリッツA PV 2022年度版,2022-03-30T09:00:17Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=ZOnBP3S1w2E,2026-08-13T11:10:40Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-030,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,utqwa_zifbw,https://www.youtube.com/watch?v=utqwa_zifbw,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,eBASEBALLプロスピＡリーグ　東京ヤクルトスワローズ・横浜DeNAベイスターズ・ 読売ジャイアンツ 球団代表決定戦,2021-11-05T11:00:14Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=utqwa_zifbw,2026-08-13T11:10:43Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-031,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,pTok2ScCw6U,https://www.youtube.com/watch?v=pTok2ScCw6U,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,eBASEBALLプロスピＡリーグ　千葉ロッテマリーンズ・埼玉西武ライオンズ 球団代表決定戦,2021-11-05T09:00:10Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=pTok2ScCw6U,2026-08-13T11:10:46Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
RUN2-YT-INV-032,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,NxnO197zeJU,https://www.youtube.com/watch?v=NxnO197zeJU,channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,UCWzEh28vj3mQKpe0fzVTOUw,【プロスピ2021】 体験プレイ動画 甲子園スピリッツ1年チャレンジ編 斉藤和巳さんが甲子園優勝を目指す！,2021-07-07T03:00:39Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,official_youtube_video_inventory,https://www.youtube.com/watch?v=NxnO197zeJU,2026-08-13T11:10:52Z,METADATA_OR_COMMENT_RECORD,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied,NOT_PUBLICLY_RETURNED_BY_YTDLP,,NOT_REPORTED,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",Prospi title match in latest-300 official channel inventory; comment_candidate=False.,,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE
