priority,roster_row_id,player_id,player,team,npb_plus_sprint_speed_kmh,PA,exposure_class,evidence_tier,temporal_candidate,identity_status,history_join_status,pairwise_confidence,conflict_flags,review_reason,required_human_action
P0,npbplus-2026-031,71275157,友杉 篤輝,千葉ロッテマリーンズ,32.7,270,SOURCE_PA_200_399,STANDARDIZED_SHORT_DISTANCE_PRIOR,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,MODERATE,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY"",""STANDARDIZED_50M_CURRENT_NPBPLUS_DIRECTION_CONFLICT""]",Comparable shared electronic 50m evidence and 2026 NPB+ ordinal direction disagree; final human review can materially change the assessment.,Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P0,npbplus-2026-071,91695157,林 琢真,横浜DeNAベイスターズ,32,104,SOURCE_PA_100_199,STANDARDIZED_SHORT_DISTANCE_PRIOR,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,MODERATE,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY"",""STANDARDIZED_50M_CURRENT_NPBPLUS_DIRECTION_CONFLICT""]",Comparable shared electronic 50m evidence and 2026 NPB+ ordinal direction disagree; final human review can materially change the assessment.,Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-020,31835134,細川 成也,中日ドラゴンズ,32.7,429,SOURCE_PA_400_PLUS,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-022,31435157,奈良間 大己,北海道日本ハムファイターズ,31.7,192,SOURCE_PA_100_199,STANDARDIZED_SHORT_DISTANCE_PRIOR,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,MODERATE,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-023,63165155,水野 達稀,北海道日本ハムファイターズ,33.4,409,SOURCE_PA_400_PLUS,SPRINT_ONLY,CONFLICTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""POWERPRO_SAME_DATE_CONFLICT_EXCLUDED_FROM_TRAJECTORY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-024,41545136,清宮 幸太郎,北海道日本ハムファイターズ,31.7,363,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-025,51055138,田宮 裕涼,北海道日本ハムファイターズ,32.4,236,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-028,03505133,ソト,千葉ロッテマリーンズ,30.1,302,SOURCE_PA_200_399,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,ID_CONFLICT_REQUIRES_REVIEW,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""POWERPRO_TEMPORAL_QA_UNAVAILABLE_OR_CONFLICTED_ID""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-030,71075151,佐藤 都志也,千葉ロッテマリーンズ,31.3,301,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-032,81885136,安田 尚憲,千葉ロッテマリーンズ,29.6,129,SOURCE_PA_100_199,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-034,91895138,山口 航輝,千葉ロッテマリーンズ,31.9,243,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-035,11515139,岡 大海,千葉ロッテマリーンズ,32.6,50,SOURCE_PA_50_99,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-036,31635138,藤原 恭大,千葉ロッテマリーンズ,33,278,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-037,41645136,藤岡 裕大,千葉ロッテマリーンズ,30.8,26,SOURCE_PA_25_49,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-038,11215151,髙部 瑛斗,千葉ロッテマリーンズ,33.6,130,SOURCE_PA_100_199,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-040,41245130,外崎 修汰,埼玉西武ライオンズ,32.3,69,SOURCE_PA_50_99,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-042,51255155,滝澤 夏央,埼玉西武ライオンズ,33,363,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-045,53955150,モンテロ,広島東洋カープ,31.9,251,SOURCE_PA_200_399,CURRENT_DIRECT_T90_CANDIDATE,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,INSUFFICIENT,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""DIRECT_T90_PRESENT_NPBPLUS_BRIDGE_UNCALIBRATED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-046,,名原 典彦,広島東洋カープ,33.7,222,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,MISSING_SOURCE_PLAYER_ID,MISSING_EXACT_ID_MAPPING,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY"",""POWERPRO_TEMPORAL_QA_UNAVAILABLE_OR_CONFLICTED_ID"",""BLIND_V3_SOURCE_ROW_ABSENT"",""IDENTITY_SOURCE_ID_MISSING""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-047,11915134,坂倉 将吾,広島東洋カープ,30.6,383,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-048,01705138,小園 海斗,広島東洋カープ,31.5,382,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-049,93395153,矢野 雅哉,広島東洋カープ,30.7,58,SOURCE_PA_50_99,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-050,31135133,秋山 翔吾,広島東洋カープ,31.6,134,SOURCE_PA_100_199,STANDARDIZED_SHORT_DISTANCE_PRIOR,CONFLICTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""POWERPRO_SAME_DATE_CONFLICT_EXCLUDED_FROM_TRAJECTORY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-052,01405130,野間 峻祥,広島東洋カープ,31.7,86,SOURCE_PA_50_99,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-054,91695153,並木 秀尊,東京ヤクルトスワローズ,33.8,45,SOURCE_PA_25_49,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-055,51255118,中村 悠平,東京ヤクルトスワローズ,30.4,65,SOURCE_PA_50_99,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-056,93195155,丸山 和郁,東京ヤクルトスワローズ,32.4,112,SOURCE_PA_100_199,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-058,71975136,塩見 泰隆,東京ヤクルトスワローズ,32.3,83,SOURCE_PA_50_99,HISTORICAL_PROFILE_HINT,CONFLICTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY"",""POWERPRO_SAME_DATE_CONFLICT_EXCLUDED_FROM_TRAJECTORY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-062,41845132,村林 一輝,東北楽天ゴールデンイーグルス,34.5,386,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-065,81985135,鈴木 大地,東北楽天ゴールデンイーグルス,29,55,SOURCE_PA_50_99,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-066,81585134,京田 陽太,横浜DeNAベイスターズ,31.1,119,SOURCE_PA_100_199,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-072,51555155,梶原 昂希,横浜DeNAベイスターズ,33.4,73,SOURCE_PA_50_99,HISTORICAL_PROFILE_HINT,TEMPORAL_UNKNOWN,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-073,13115153,牧 秀悟,横浜DeNAベイスターズ,31.6,288,SOURCE_PA_200_399,SPRINT_ONLY,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,MISSING_EXACT_ID_MAPPING,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""POWERPRO_TEMPORAL_QA_UNAVAILABLE_OR_CONFLICTED_ID""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-074,41945131,筒香 嘉智,横浜DeNAベイスターズ,30.2,240,SOURCE_PA_200_399,CURRENT_DIRECT_T90_CANDIDATE,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""DIRECT_T90_PRESENT_NPBPLUS_BRIDGE_UNCALIBRATED""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
P1,npbplus-2026-075,51555151,蝦名 達夫,横浜DeNAベイスターズ,31.4,283,SOURCE_PA_200_399,HISTORICAL_PROFILE_HINT,CURRENT_SUPPORTED,SOURCE_PLAYER_ID_PRESENT,EXACT_ID_TO_SUMMARY,LOW,"[""NPB_PLUS_SAMPLE_COUNT_OR_QUALIFIED_RUN_COUNT_NOT_PUBLISHED"",""PROTOCOL_OR_MEASUREMENT_YEAR_UNCERTAINTY""]","Moderate uncertainty requires review, but no documented comparable-evidence conflict is present.",Set final rating only after reviewing this packet; do not use game ratings or automatic PA adjustment.
