pid,name,years,raw_first,raw_last,raw_changes,pct_first,pct_last,pct_drift,raw_flat_but_pct_moved
proeye:31735132,"",11,45,39,1,0.14805825242718446,0.046511627906976744,-0.10154662452020771,false
proeye:51455131,"",9,56,63,3,0.44634146341463415,0.49029126213592233,0.04394979872128818,false
proeye:61765137,"",6,54,63,1,0.3804878048780488,0.49370277078085645,0.11321496590280766,false
proeye:61065117,"",6,59,54,1,0.5317073170731708,0.24937027707808565,-0.2823370399950851,false
proeye:31135131,"",4,40,40,0,0.1,0.0705596107055961,-0.0294403892944039,false
proeye:71575135,"",4,78,69,1,0.8616504854368932,0.6574307304785895,-0.2042197549583037,false
proeye:21223884,"",4,48,48,0,0.23658536585365852,0.18491484184914841,-0.05167052400451011,true
proeye:01205114,"",10,56,55,2,0.44634146341463415,0.2665036674816626,-0.17983779593297156,false
unresolved:2016:default:D:45:谷,"",1,67,67,0,0.6414141414141414,0.6414141414141414,,false
proeye:51655133,"",11,50,50,0,0.2731707317073171,0.1748768472906404,-0.09829388441667669,true
proeye:41145130,"",5,62,62,0,0.5194174757281553,0.4623115577889447,-0.057105917939210604,true
proeye:81285137,"",10,64,72,2,0.6341463414634146,0.6919315403422983,0.05778519887888367,false
proeye:61165132,"",11,55,49,1,0.33495145631067963,0.17054263565891473,-0.1644088206517649,false
proeye:13715132,"",11,52,42,2,0.279126213592233,0.07751937984496124,-0.20160683374727176,false
proeye:91095135,"",13,50,46,2,0.2731707317073171,0.11886304909560723,-0.15430768261170985,false
proeye:41345130,"",6,78,75,1,0.8616504854368932,0.7753086419753087,-0.08634184346158447,false
proeye:31635114,"",10,46,53,2,0.20243902439024392,0.24938875305623473,0.046949728665990814,false
proeye:31835139,"",2,57,57,0,0.4605911330049261,0.3907766990291262,-0.0698144339757999,true
proeye:71173882,"",5,71,69,1,0.7951219512195122,0.6683168316831684,-0.12680511953634388,false
proeye:31135116,"",3,50,55,1,0.2512315270935961,0.3260340632603406,0.07480253616674454,false
proeye:31435118,"",5,56,56,0,0.44634146341463415,0.32425742574257427,-0.12208403767205989,true
proeye:23325130,"",1,48,48,0,0.19902912621359223,0.19902912621359223,,false
proeye:51355132,"",7,76,76,0,0.837378640776699,0.7677261613691931,-0.06965247940750585,true
proeye:01305131,"",13,87,74,4,0.9560975609756097,0.7312661498708011,-0.22483141110480864,false
proeye:61265112,"",9,55,65,4,0.4121951219512195,0.5509708737864077,0.13877575183518825,false
proeye:51455112,"",8,75,63,2,0.8585365853658536,0.4839506172839506,-0.37458596808190303,false
proeye:41545110,"",5,82,78,1,0.9219512195121952,0.8539603960396039,-0.06799082347259122,false
proeye:81285130,"",4,79,79,0,0.8810679611650486,0.8740554156171285,-0.007012545547920079,false
proeye:71475131,"",7,60,55,1,0.551219512195122,0.271356783919598,-0.279862728275524,false
proeye:71375130,"",6,65,62,1,0.5898058252427184,0.4419753086419753,-0.1478305166007431,false
proeye:81085137,"",4,51,51,0,0.3024390243902439,0.24087591240875914,-0.06156311198148476,true
unresolved:2016:default:E:34:嶋,"",1,60,60,0,0.4722222222222222,0.4722222222222222,,false
proeye:21725131,"",4,62,62,0,0.5975609756097561,0.5012165450121655,-0.09634443059759057,true
proeye:01705137,"",7,48,48,0,0.23658536585365852,0.1506172839506173,-0.08596808190304123,true
proeye:11815132,"",11,56,56,0,0.3616504854368932,0.24806201550387597,-0.11358846993301724,true
proeye:41145132,"",6,62,62,0,0.5194174757281553,0.4419753086419753,-0.07744216708618001,true
proeye:61165116,"",5,56,60,2,0.44634146341463415,0.41089108910891087,-0.03545037430572329,false
proeye:31535110,"",3,61,61,0,0.5707317073170731,0.5048543689320388,-0.06587733838503429,true
proeye:21225110,"",10,59,53,2,0.5317073170731708,0.24938875305623473,-0.282318564016936,false
proeye:01305115,"",6,54,54,0,0.3804878048780488,0.24937027707808565,-0.13111752779996314,true
proeye:71175133,"",4,66,66,0,0.6707317073170732,0.5936739659367397,-0.0770577413803335,true
proeye:81185114,"",4,73,73,0,0.8414634146341463,0.7907542579075426,-0.0507091567266037,true
proeye:41045131,"",7,68,71,1,0.7073170731707317,0.7110552763819096,0.003738203211177904,false
unresolved:2016:default:E:46:栗原,"",1,49,49,0,0.20202020202020202,0.20202020202020202,,false
proeye:11815135,"",10,68,70,1,0.7073170731707317,0.6308068459657702,-0.07651022720496148,false
proeye:33335132,"",3,86,86,0,0.9611650485436893,0.9702970297029703,0.009131981159280933,false
proeye:61865132,"",11,69,72,1,0.7014563106796117,0.6847545219638242,-0.016701788715787425,false
proeye:41845132,"",11,60,69,1,0.4684466019417476,0.6227390180878553,0.15429241614610767,false
proeye:23325132,"",3,18,18,0,0.0024271844660194173,0.0024752475247524753,0.00004806305873305801,false
proeye:71375112,"",10,55,47,2,0.4121951219512195,0.1393643031784841,-0.2728308187727354,false
proeye:71775115,"",2,52,62,1,0.3103448275862069,0.5194174757281553,0.20907264814194843,false
proeye:03105130,"",7,46,54,1,0.16262135922330098,0.2669902912621359,0.10436893203883493,false
proeye:41045118,"",6,40,40,0,0.1,0.04534005037783375,-0.054659949622166255,true
proeye:01305139,"",8,46,46,0,0.16995073891625614,0.12864077669902912,-0.04130996221722702,false
proeye:31335130,"",1,55,55,0,0.33495145631067963,0.33495145631067963,,false
proeye:21325135,"",12,63,66,2,0.6195121951219512,0.5427872860635696,-0.07672490905838159,false
proeye:81983889,"",5,72,62,2,0.8097560975609757,0.47277227722772275,-0.3369838203332529,false
proeye:81485112,"",5,57,60,1,0.4951219512195122,0.41089108910891087,-0.08423086211060132,false
proeye:61265113,"",3,66,66,0,0.6707317073170732,0.6116504854368932,-0.05908122188018006,true
proeye:61265116,"",5,88,72,1,0.9682926829268292,0.7400990099009901,-0.22819367302583915,false
proeye:81485130,"",5,58,58,0,0.41504854368932037,0.3442211055276382,-0.07082743816168219,true
proeye:11615130,"",2,72,72,0,0.779126213592233,0.754257907542579,-0.024868306049653954,false
proeye:71975135,"",12,70,61,1,0.7536585365853659,0.38141809290953543,-0.3722404436758304,false
proeye:11715135,"",3,44,60,2,0.16585365853658537,0.4684466019417476,0.3025929434051622,false
proeye:01505132,"",10,80,79,1,0.8859223300970874,0.8141809290953546,-0.07174140100173287,false
proeye:01305137,"",4,65,65,2,0.6463414634146342,0.5669099756690997,-0.07943148774553443,false
proeye:61365118,"",10,46,48,1,0.20243902439024392,0.15647921760391198,-0.045959806786331936,false
proeye:81185131,"",6,62,56,3,0.5975609756097561,0.30982367758186397,-0.2877372980278921,false
proeye:81185139,"",12,34,46,1,0.022167487684729065,0.11886304909560723,0.09669556141087816,false
proeye:61965130,"",11,50,44,1,0.22815533980582525,0.10077519379844961,-0.12738014600737563,false
proeye:41745135,"",13,40,64,3,0.1,0.4599483204134367,0.3599483204134367,false
proeye:91395135,"",5,34,34,0,0.03170731707317073,0.024752475247524754,-0.0069548418256459785,false
unresolved:2016:default:F:42:荒張,"",1,40,40,0,0.06313131313131314,0.06313131313131314,,false
proeye:81685139,"",11,68,63,1,0.6896551724137931,0.43765281173594134,-0.2520023606778518,false
proeye:01605132,"",10,72,62,2,0.779126213592233,0.4132029339853301,-0.3659232796069029,false
proeye:03105132,"",8,50,46,1,0.22815533980582525,0.1198044009779951,-0.10835093882783015,false
proeye:01005130,"",7,54,59,1,0.308252427184466,0.3786407766990291,0.07038834951456313,false
proeye:81385130,"",10,63,63,0,0.5509708737864077,0.43765281173594134,-0.1133180620504664,true
unresolved:2016:default:F:48:森本,"",1,68,68,0,0.6717171717171717,0.6717171717171717,,false
proeye:11215118,"",13,75,82,4,0.8585365853658536,0.8578811369509044,-0.0006554484149492446,false
proeye:71173886,"",4,66,66,0,0.6707317073170732,0.5936739659367397,-0.0770577413803335,true
proeye:11915111,"",4,69,66,1,0.7014563106796117,0.5743073047858942,-0.12714900589371747,false
proeye:61065116,"",12,52,42,4,0.33170731707317075,0.08068459657701711,-0.25102272049615365,false
proeye:23525130,"",7,42,37,1,0.10194174757281553,0.038834951456310676,-0.06310679611650485,false
proeye:21225133,"",13,79,83,4,0.9024390243902439,0.8785529715762274,-0.023886052814016567,false
proeye:81785118,"",9,70,70,0,0.7536585365853659,0.6577669902912622,-0.09589154629410368,true
proeye:21625135,"",12,58,69,2,0.5121951219512195,0.628361858190709,0.11616673623948948,false
unresolved:2016:default:F:57:岡,"",1,90,90,0,0.9848484848484849,0.9848484848484849,,false
proeye:21425111,"",3,55,55,0,0.4121951219512195,0.33495145631067963,-0.07724366564053986,true
unresolved:2016:default:F:59:宇佐美,"",1,59,59,0,0.45202020202020204,0.45202020202020204,,false
unresolved:2016:default:F:60:陽,"",1,82,82,0,0.9040404040404041,0.9040404040404041,,false
proeye:41045133,"",8,68,64,4,0.7073170731707317,0.5111111111111111,-0.1962059620596206,false
proeye:31135130,"",11,66,70,1,0.6116504854368932,0.6382428940568475,0.026592408619954377,false
proeye:01105135,"",13,60,66,1,0.551219512195122,0.5348837209302325,-0.016335791264889488,false
proeye:51655117,"",5,65,57,1,0.6463414634146342,0.35396039603960394,-0.2923810673750302,false
proeye:11715139,"",5,72,72,0,0.7857142857142857,0.7329974811083123,-0.05271680460597339,true
proeye:71675132,"",5,69,69,0,0.7014563106796117,0.6582914572864321,-0.04316485339317955,false
proeye:91795139,"",12,56,29,2,0.41379310344827586,0.00516795865633075,-0.4086251447919451,false
proeye:41443880,"",4,50,47,1,0.2731707317073171,0.170316301703163,-0.10285443000415409,false
proeye:21323888,"",3,39,39,0,0.08048780487804878,0.055825242718446605,-0.024662562159602178,false
proeye:81585131,"",5,47,47,0,0.22682926829268293,0.1608910891089109,-0.06593817918377204,true
proeye:71775131,"",4,58,58,0,0.5121951219512195,0.40875912408759124,-0.10343599786362828,true
proeye:61365132,"",11,35,29,2,0.038834951456310676,0.00516795865633075,-0.03366699279997993,false
proeye:51753888,"",6,39,39,0,0.08048780487804878,0.04030226700251889,-0.04018553787552989,false
unresolved:2016:default:G:37:松崎,"",1,54,54,0,0.2878787878787879,0.2878787878787879,,false
proeye:01305110,"",4,72,69,1,0.8097560975609757,0.6885644768856448,-0.12119162067533085,false
proeye:51955114,"",13,74,57,4,0.8512195121951219,0.2713178294573643,-0.5799016827377577,false
proeye:01805139,"",3,56,56,0,0.41379310344827586,0.35036496350364965,-0.0634281399446262,true
proeye:81485117,"",4,40,40,0,0.1,0.0705596107055961,-0.0294403892944039,false
proeye:11515130,"",10,43,44,2,0.11650485436893204,0.10268948655256724,-0.013815367816364804,false
proeye:51255114,"",5,67,67,0,0.6951219512195121,0.6014851485148515,-0.09363680270466068,true
unresolved:2016:default:G:44:辻,"",1,61,61,0,0.5075757575757576,0.5075757575757576,,false
proeye:93195132,"",11,67,67,0,0.6456310679611651,0.5684754521963824,-0.07715561576478269,true
proeye:21125113,"",6,24,15,1,0.004878048780487805,0,-0.004878048780487805,false
proeye:13115112,"",5,71,67,1,0.7951219512195122,0.6014851485148515,-0.19363680270466077,false
proeye:21825133,"",7,70,70,0,0.7536585365853659,0.678391959798995,-0.07526657678637083,true
proeye:21025116,"",8,50,50,0,0.2731707317073171,0.17037037037037037,-0.10280036133694673,true
proeye:61665139,"",9,47,47,0,0.19704433497536947,0.1393643031784841,-0.057680031796885356,true
proeye:61365137,"",5,87,87,0,0.9560975609756097,0.9752475247524752,0.01914996377686551,false
proeye:31435116,"",4,94,94,0,0.9975609756097561,0.9975669099756691,0.000005934365913007333,false
proeye:81985118,"",10,68,70,1,0.7073170731707317,0.6379310344827587,-0.069386038687973,false
proeye:43345132,"",2,41,41,0,0.09466019417475728,0.09245742092457421,-0.002202773250183074,false
proeye:81385110,"",8,72,66,3,0.8097560975609757,0.562962962962963,-0.24679313459801266,false
proeye:01905119,"",4,51,51,0,0.3024390243902439,0.24087591240875914,-0.06156311198148476,true
proeye:41345118,"",11,66,67,2,0.6707317073170732,0.5640394088669951,-0.1066922984500781,false
proeye:11815139,"",2,51,51,0,0.2832512315270936,0.25728155339805825,-0.025969678129035334,false
unresolved:2016:default:G:59:北,"",1,66,66,0,0.6060606060606061,0.6060606060606061,,false
proeye:91995131,"",12,72,50,4,0.8097560975609757,0.19559902200489,-0.6141570755560857,false
proeye:61763884,"",3,84,82,1,0.9390243902439024,0.9053398058252428,-0.033684584418659624,false
proeye:51455118,"",6,65,65,2,0.6463414634146342,0.5314861460957179,-0.1148553173189163,false
proeye:01605114,"",4,77,77,0,0.8731707317073171,0.8540145985401459,-0.01915613316717113,false
proeye:21925132,"",10,83,90,1,0.9296116504854369,0.9682151589242054,0.038603508438768475,false
proeye:71475115,"",7,36,34,1,0.046341463414634146,0.005025125628140704,-0.04131633778649344,false
proeye:71275117,"",8,55,47,1,0.4121951219512195,0.13333333333333333,-0.27886178861788613,false
proeye:01705130,"",11,56,59,6,0.3616504854368932,0.3281653746770026,-0.033485110759890635,false
proeye:11215132,"",11,67,69,1,0.6456310679611651,0.6227390180878553,-0.02289204987330984,false
proeye:41045114,"",8,50,57,3,0.2731707317073171,0.3234567901234568,0.0502860584161397,false
proeye:91595133,"",12,38,59,4,0.054187192118226604,0.3281653746770026,0.273978182558776,false
proeye:71875133,"",9,73,66,1,0.8414634146341463,0.5752427184466019,-0.2662206961875444,false
proeye:51655112,"",10,68,53,3,0.7073170731707317,0.24938875305623473,-0.4579283201144969,false
proeye:31335131,"",13,66,66,3,0.6707317073170732,0.5348837209302325,-0.1358479863868407,false
proeye:41445112,"",5,83,87,1,0.9317073170731708,0.9752475247524752,0.04354020767930444,false
proeye:11915137,"",9,64,64,0,0.6341463414634146,0.5242718446601942,-0.10987449680322048,true
proeye:71275132,"",10,68,68,0,0.6723300970873787,0.6020671834625323,-0.07026291362484638,true
unresolved:2016:default:H:46:古沢,"",1,61,61,0,0.5075757575757576,0.5075757575757576,,false
proeye:11715132,"",11,63,79,4,0.5509708737864077,0.8217054263565892,0.2707345525701814,false
proeye:51155119,"",9,78,68,3,0.8853658536585366,0.6213592233009708,-0.2640066303575658,false
proeye:81585112,"",9,75,69,2,0.8585365853658536,0.6383495145631068,-0.2201870708027468,false
proeye:81185118,"",3,45,45,0,0.15517241379310345,0.145985401459854,-0.00918701233324945,false
proeye:61365119,"",3,65,67,1,0.6463414634146342,0.6456310679611651,-0.0007103954534690704,false
proeye:91895139,"",2,43,43,0,0.13054187192118227,0.11650485436893204,-0.01403701755225023,false
proeye:71775132,"",4,21,27,1,0.0048543689320388345,0.0024271844660194173,-0.0024271844660194173,false
proeye:61465133,"",13,82,82,0,0.9219512195121952,0.8578811369509044,-0.06407008256129076,true
proeye:21325113,"",9,52,45,3,0.33170731707317075,0.11893203883495146,-0.2127752782382193,false
proeye:11215116,"",13,60,61,3,0.551219512195122,0.37209302325581395,-0.17912648893930805,false
proeye:11615114,"",8,80,78,1,0.9073170731707317,0.8019559902200489,-0.1053610829506828,false
proeye:61665117,"",5,62,50,2,0.5975609756097561,0.20297029702970298,-0.3945906785800531,false
proeye:91395139,"",12,58,75,4,0.4852216748768473,0.7493540051679587,0.2641323302911114,false
proeye:11315110,"",6,68,68,0,0.7073170731707317,0.6297229219143576,-0.07759415125637403,true
proeye:11215135,"",6,72,72,0,0.8097560975609757,0.7329974811083123,-0.07675861645266335,true
proeye:31835133,"",13,72,67,6,0.8097560975609757,0.5684754521963824,-0.24128064536459326,false
proeye:21425114,"",8,65,58,2,0.6463414634146342,0.34814814814814815,-0.298193315266486,false
proeye:31535119,"",5,83,80,1,0.9317073170731708,0.8960396039603961,-0.035667713112774724,false
proeye:51255137,"",9,68,75,1,0.7073170731707317,0.7815533980582524,0.07423632488752074,false
proeye:51555135,"",6,76,80,2,0.837378640776699,0.8716049382716049,0.03422629749490591,false
proeye:91995112,"",13,58,33,3,0.5121951219512195,0.012919896640826873,-0.49927522531039265,false
proeye:31535139,"",10,58,63,1,0.4852216748768473,0.4408866995073892,-0.04433497536945813,false
unresolved:2016:default:L:39:星,"",1,54,54,0,0.2878787878787879,0.2878787878787879,,false
proeye:81085116,"",6,36,31,1,0.046341463414634146,0.007556675062972292,-0.03878478835166185,false
unresolved:2016:default:L:41:藤沢,"",1,39,39,0,0.045454545454545456,0.045454545454545456,,false
unresolved:2016:default:L:42:森,"",1,58,58,0,0.41919191919191917,0.41919191919191917,,false
proeye:71375117,"",4,45,45,0,0.18292682926829268,0.145985401459854,-0.036941427808438676,false
proeye:81085115,"",13,60,39,5,0.551219512195122,0.046511627906976744,-0.5047078842881453,false
proeye:83385139,"",7,51,42,1,0.2832512315270936,0.07304785894206549,-0.21020337258502808,false
proeye:31535116,"",4,63,63,0,0.6195121951219512,0.5328467153284672,-0.08666547979348405,true
proeye:81885114,"",7,61,61,3,0.5707317073170731,0.4321608040201005,-0.13857090329697264,false
proeye:41245130,"",11,70,68,3,0.720873786407767,0.6020671834625323,-0.11880660294523471,false
proeye:11415135,"",7,55,62,1,0.4121951219512195,0.4623115577889447,0.05011643583772524,false
proeye:61565139,"",5,53,65,2,0.33251231527093594,0.5314861460957179,0.19897383082478193,false
proeye:13115130,"",10,57,63,1,0.3907766990291262,0.43765281173594134,0.04687611270681513,false
proeye:61265137,"",5,75,75,0,0.8179611650485437,0.7788944723618091,-0.03906669268673457,false
unresolved:2016:default:L:53:呉,"",1,70,70,0,0.7146464646464646,0.7146464646464646,,false
proeye:51155118,"",13,66,35,5,0.6707317073170732,0.020671834625323,-0.6500598726917503,false
proeye:01505137,"",11,81,78,3,0.9170731707317074,0.7857142857142857,-0.13135888501742166,false
proeye:21425139,"",12,41,47,2,0.10837438423645321,0.1343669250645995,0.025992540828146282,false
proeye:01705135,"",8,57,57,0,0.4951219512195122,0.3234567901234568,-0.1716651610960554,true
unresolved:2016:default:L:58:木村,"",1,75,75,0,0.8156565656565656,0.8156565656565656,,false
proeye:11515114,"",4,54,54,0,0.3804878048780488,0.2944038929440389,-0.08608391193400988,true
proeye:21725133,"",9,78,78,0,0.8853658536585366,0.8155339805825242,-0.06983187307601235,true
proeye:31135133,"",11,72,73,2,0.8097560975609757,0.7157622739018088,-0.09399382365916686,false
proeye:51755115,"",13,60,47,2,0.551219512195122,0.1343669250645995,-0.41685258713052253,false
proeye:21725116,"",6,76,76,0,0.8707317073170732,0.8110831234256927,-0.0596485838913805,true
proeye:01705118,"",5,33,33,0,0.02926829268292683,0.022277227722772276,-0.006991064960154555,false
proeye:41045135,"",7,77,77,0,0.8731707317073171,0.8040201005025126,-0.06915063120480447,true
proeye:01205130,"",7,77,77,0,0.8470873786407767,0.8009708737864077,-0.04611650485436891,false
unresolved:2016:default:L:67:大瀧,"",1,65,65,0,0.5782828282828283,0.5782828282828283,,false
proeye:71975110,"",3,49,60,1,0.25609756097560976,0.4684466019417476,0.21234904096613783,false
proeye:41945137,"",13,42,47,1,0.14878048780487804,0.1343669250645995,-0.014413562740278552,false
proeye:91695139,"",8,56,56,0,0.41379310344827586,0.29854368932038833,-0.11524941412788753,true
proeye:61365133,"",10,40,40,0,0.1,0.0488997555012225,-0.05110024449877751,true
unresolved:2016:default:M:38:寺嶋,"",1,54,54,0,0.2878787878787879,0.2878787878787879,,false
proeye:61565117,"",5,35,35,0,0.03414634146341464,0.03712871287128713,0.0029823714078724903,false
proeye:31235139,"",3,51,51,0,0.25728155339805825,0.23514851485148514,-0.022133038546573114,false
proeye:23525132,"",1,63,63,0,0.5509708737864077,0.5509708737864077,,false
proeye:21923889,"",6,35,35,2,0.03414634146341464,0.020151133501259445,-0.013995207962155191,false
proeye:51153884,"",4,50,40,2,0.2731707317073171,0.0705596107055961,-0.202611121001721,false
proeye:81985135,"",13,65,49,3,0.6463414634146342,0.17054263565891473,-0.47579882775571947,false
proeye:51455139,"",9,63,62,2,0.5935960591133005,0.44987775061124696,-0.14371830850205353,false
proeye:01205112,"",5,64,64,0,0.6341463414634146,0.5222772277227723,-0.11186911374064235,true
proeye:11315139,"",9,23,35,3,0.0024630541871921183,0.022004889975550123,0.019541835788358004,false
proeye:81385131,"",5,56,56,0,0.44634146341463415,0.325,-0.12134146341463414,true
proeye:91695132,"",11,60,65,1,0.4684466019417476,0.5090439276485789,0.04059732570683128,false
proeye:21525130,"",8,42,42,0,0.10194174757281553,0.06845965770171149,-0.03348208987110404,false
proeye:21925116,"",7,62,57,1,0.5975609756097561,0.3234567901234568,-0.2741041854862993,false
proeye:51455130,"",11,69,61,2,0.7014563106796117,0.37209302325581395,-0.3293632874237977,false
proeye:21425112,"",7,42,60,2,0.14878048780487804,0.39195979899497485,0.2431793111900968,false
proeye:71375110,"",5,39,34,1,0.08048780487804878,0.024752475247524754,-0.05573532963052403,false
proeye:31135110,"",3,40,40,0,0.1,0.07524271844660194,-0.02475728155339807,false
proeye:91595137,"",11,82,82,0,0.9219512195121952,0.8620689655172413,-0.05988225399495384,true
proeye:71575131,"",12,90,76,5,0.9829268292682927,0.7652811735941321,-0.2176456556741606,false
proeye:41545114,"",13,65,57,4,0.6463414634146342,0.2713178294573643,-0.37502363395726984,false
proeye:91795131,"",8,66,61,1,0.6707317073170732,0.41919191919191917,-0.25153978812515404,false
