record_id,task_id,run_id,record_type,player,canonical_player_id,team,game,edition,source_player_name,source_team,source_position,source_rank,source_card_type,attribute_name,attribute_value,source_url,source_table_index,source_row_number,source_row_fingerprint,collected_at_utc,http_status,acquisition_status,acceptance_status,exclusion_or_decision_reason,error_type,error_message,attempted_routes,parser_version
SP-055-RUN2-2025S2-81585151-ee7f311878a0140f,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,岡林 勇希,81585151,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,岡林勇希,中日,外野,S,スペシャルセレクション,走力,81,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,141,ee7f311878a0140f,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-31735132-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,木下 拓哉,31735132,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-03105157-c2ddfcc312320345,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,村松 開人,03105157,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,村松開人,中日,二塁,S,レギュラー,走力,78,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,50,c2ddfcc312320345,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-91395132-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,板山 祐太郎,91395132,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-21025157-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,田中 幹也,21025157,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-91195151-5d9293eeb10ac4ec,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,石川 昂弥,91195151,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,石川昂弥,中日,三塁,S,ジュニアスカウト,走力,66,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,230,5d9293eeb10ac4ec,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-81685157-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,福永 裕基,81685157,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-31835134-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,細川 成也,31835134,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-91095135-a991467f3aada548,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,高橋 周平,91095135,中日ドラゴンズ,Pro Yakyuu Spirits A,2025 Series 2,高橋周平,中日,二塁,S,レギュラー,走力,64,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,52,a991467f3aada548,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-31435157-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,奈良間 大己,31435157,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-63165155-4c4338c87c4d87e5,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,水野 達稀,63165155,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,水野達稀,日本ハム,二塁,S,レギュラー,走力,74,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,77,4c4338c87c4d87e5,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-41545136-040dc67a43992276,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,清宮 幸太郎,41545136,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,清宮幸太郎,日本ハム,一塁,S,レギュラー,走力,63,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,78,040dc67a43992276,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-41545136-997a03a8da32a00c,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,清宮 幸太郎,41545136,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,清宮幸太郎,日本ハム,一塁,S,アニバーサリーセレクション,走力,64,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,119,997a03a8da32a00c,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-41545136-73ce448ca2c209d5,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,清宮 幸太郎,41545136,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,清宮幸太郎,日本ハム,一塁,S,スペシャルセレクション,走力,64,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,148,73ce448ca2c209d5,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-51055138-071aa93e6c54aabb,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,田宮 裕涼,51055138,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,田宮裕涼,日本ハム,外野,S,レギュラー,走力,73,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,79,071aa93e6c54aabb,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-21925151-5882e05d66a484a5,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,郡司 裕也,21925151,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,郡司裕也,日本ハム,捕手,S,レギュラー,走力,69,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,80,5882e05d66a484a5,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-31435138-546aadaab0665cc2,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,野村 佑希,31435138,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2025 Series 2,野村佑希,日本ハム,三塁,S,レギュラー,走力,65,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,81,546aadaab0665cc2,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-03505133-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,ソト,03505133,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-63065155-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,ポランコ,63065155,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-71075151-3dff5c7fd5b723de,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,佐藤 都志也,71075151,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,佐藤都志也,ロッテ,一塁,S,レギュラー,走力,75,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,42,3dff5c7fd5b723de,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-71275157-0b3085c2fa47cbee,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,友杉 篤輝,71275157,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,友杉篤輝,ロッテ,遊撃,S,レギュラー,走力,80,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,43,0b3085c2fa47cbee,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-81885136-635b65b573e0b19c,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,安田 尚憲,81885136,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,安田尚憲,ロッテ,一塁,S,レギュラー,走力,63,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,44,635b65b573e0b19c,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-11715153-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,小川 龍成,11715153,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-91895138-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,山口 航輝,91895138,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-11515139-NOTFOUND,SP-055,speed-prospi-gamex-run2-20260813,PLAYER_OUTCOME,岡 大海,11515139,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,,,,2026-08-13T11:08:01.977764Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,"Edition page was reached and parsed, but no exact player-name (or documented source alias) plus mapped-team match was present in its hitter table; no value inferred.",,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
SP-055-RUN2-2025S2-31635138-25061827d2764262,SP-055,speed-prospi-gamex-run2-20260813,MATCHED_CARD,藤原 恭大,31635138,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2025 Series 2,藤原恭大,ロッテ,外野,S,スペシャルセレクション,走力,81,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,0,137,25061827d2764262,2026-08-13T11:08:01.977764Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,Exact player-name (or documented source alias) and mapped-team match in gamex hitter table; published 走力 captured without conversion.,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2025-s2,1.0.0
