canonical_player_id,player,team,age,age_at_rating,date,previous_speed,new_speed,change,abs_speed_change,days_since_previous,days_since_previous_rating,game_title,work,version,rating_reference_season,source_url,official_update_url
proeye:91195119,糸井　嘉男,オリックス・バファローズ,,,2016-04-28,86,84,-2,2,0,0,実況パワフルプロ野球2016,2016,1.01,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_01.html,https://www.konami.com/pawa/2016/update/index.html
proeye:13515135,Ｂ．エルドレッド,広島東洋カープ,,,2016-06-30,48,23,-25,25,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_C_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61765137,杉山　翔大,中日ドラゴンズ,,,2016-06-30,54,63,9,9,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_D_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71575135,亀澤　恭平,中日ドラゴンズ,,,2016-06-30,81,78,-3,3,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_D_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:13715132,Ｄ．ビシエド,中日ドラゴンズ,,,2016-06-30,42,52,10,10,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_D_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:23325130,Ｒ．ナニータ,中日ドラゴンズ,,,2016-06-30,57,48,-9,9,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_D_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61265112,平田　良介,中日ドラゴンズ,,,2016-06-30,55,68,13,13,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_D_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91795139,小林　誠司,読売ジャイアンツ,,,2016-06-30,56,48,-8,8,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_G_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21125113,阿部　慎之助,読売ジャイアンツ,,,2016-06-30,24,15,-9,9,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_G_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:81585112,川島　慶三,福岡ソフトバンクホークス,,,2016-06-30,75,70,-5,5,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_H_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:23525132,Ｙ．ナバーロ,千葉ロッテマリーンズ,,,2016-06-30,61,63,2,2,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_M_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21425112,細谷　圭,千葉ロッテマリーンズ,,,2016-06-30,42,57,15,15,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_M_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71375110,大松　尚逸,千葉ロッテマリーンズ,,,2016-06-30,39,34,-5,5,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_M_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71575131,荻野　貴司,千葉ロッテマリーンズ,,,2016-06-30,93,91,-2,2,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_M_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01005113,中島　宏之,オリックス・バファローズ,,,2016-06-30,59,43,-16,16,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:23125118,Ｔ．ブランコ,オリックス・バファローズ,,,2016-06-30,39,28,-11,11,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:13315133,Ｗ．バレンティン,東京ヤクルトスワローズ,,,2016-06-30,56,51,-5,5,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_S_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21925119,鳥谷　敬,阪神タイガース,,,2016-06-30,66,61,-5,5,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_T_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:31435117,西岡　剛,阪神タイガース,,,2016-06-30,70,69,-1,1,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_T_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:73775132,Ｍ．ヘイグ,阪神タイガース,,,2016-06-30,40,47,7,7,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_T_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01005132,髙山　俊,阪神タイガース,,,2016-06-30,81,74,-7,7,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_T_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:31635139,横田　慎太郎,阪神タイガース,,,2016-06-30,69,81,12,12,63,63,実況パワフルプロ野球2016,2016,1.03,2016,https://www.baseless.org/data/source/2016/dat_T_1_03.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61865132,茂木　栄五郎,東北楽天ゴールデンイーグルス,,,2016-09-08,60,69,9,9,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_E_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71375112,赤見内　銀次,東北楽天ゴールデンイーグルス,,,2016-09-08,58,50,-8,8,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_E_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:03105130,Ｚ．ウィーラー,東北楽天ゴールデンイーグルス,,,2016-09-08,52,46,-6,6,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_E_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:81485112,枡田　慎太郎,東北楽天ゴールデンイーグルス,,,2016-09-08,57,60,3,3,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_E_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:81983889,松井　稼頭央,東北楽天ゴールデンイーグルス,,,2016-09-08,65,62,-3,3,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_E_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61265116,聖澤　諒,東北楽天ゴールデンイーグルス,,,2016-09-08,80,72,-8,8,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_E_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01305137,大谷　翔平,北海道日本ハムファイターズ,,,2016-09-08,65,75,10,10,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_F_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11415135,永江　恭平,埼玉西武ライオンズ,,,2016-09-08,55,62,7,7,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01505137,金子　侑司,埼玉西武ライオンズ,,,2016-09-08,81,85,4,4,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01705117,木村　昇吾,埼玉西武ライオンズ,,,2016-09-08,67,58,-9,9,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_L_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21425112,細谷　圭,千葉ロッテマリーンズ,,,2016-09-08,57,64,7,7,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71575131,荻野　貴司,千葉ロッテマリーンズ,,,2016-09-08,91,88,-3,3,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41545114,角中　勝也,千葉ロッテマリーンズ,,,2016-09-08,66,68,2,2,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:03505139,Ａ．デスパイネ,千葉ロッテマリーンズ,,,2016-09-08,55,52,-3,3,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_M_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01005113,中島　宏之,オリックス・バファローズ,,,2016-09-08,43,40,-3,3,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:13315133,Ｗ．バレンティン,東京ヤクルトスワローズ,,,2016-09-08,51,46,-5,5,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_S_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21925119,鳥谷　敬,阪神タイガース,,,2016-09-08,61,60,-1,1,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_T_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:31435117,西岡　剛,阪神タイガース,,,2016-09-08,69,63,-6,6,70,70,実況パワフルプロ野球2016,2016,1.05,2016,https://www.baseless.org/data/source/2016/dat_T_1_05.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91795130,倉本　寿彦,横浜DeNAベイスターズ,,,2016-12-15,58,59,1,1,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_BA_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41945131,筒香　嘉智,横浜DeNAベイスターズ,,,2016-12-15,52,58,6,6,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_BA_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01205114,堂上　直倫,中日ドラゴンズ,,,2016-12-15,56,60,4,4,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_D_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:13115112,脇谷　亮太,読売ジャイアンツ,,,2016-12-15,71,67,-4,4,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_G_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61763884,鈴木　尚広,読売ジャイアンツ,,,2016-12-15,84,82,-2,2,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_G_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11315139,井上　晴哉,千葉ロッテマリーンズ,,,2016-12-15,23,28,5,5,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_M_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61165133,伊志嶺　翔大,千葉ロッテマリーンズ,,,2016-12-15,89,84,-5,5,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_M_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71775110,齋藤　俊雄,オリックス・バファローズ,,,2016-12-15,50,48,-2,2,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71975117,小谷野　栄一,オリックス・バファローズ,,,2016-12-15,50,48,-2,2,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41645133,宮﨑　祐樹,オリックス・バファローズ,,,2016-12-15,67,64,-3,3,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91095110,中村　一生,オリックス・バファローズ,,,2016-12-15,74,71,-3,3,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_OBU_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11215137,北條　史也,阪神タイガース,,,2016-12-15,64,57,-7,7,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_T_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91495135,西田　直斗,阪神タイガース,,,2016-12-15,58,57,-1,1,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_T_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61963888,福留　孝介,阪神タイガース,,,2016-12-15,57,51,-6,6,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_T_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11715113,狩野　恵輔,阪神タイガース,,,2016-12-15,54,53,-1,1,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_T_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:81185135,伊藤　隼太,阪神タイガース,,,2016-12-15,68,66,-2,2,98,98,実況パワフルプロ野球2016,2016,1.06,2016,https://www.baseless.org/data/source/2016/dat_T_1_06.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61865132,茂木　栄五郎,東北楽天ゴールデンイーグルス,,,2017-04-27,69,72,3,3,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_E_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41745135,近藤　健介,北海道日本ハムファイターズ,,,2017-04-27,50,55,5,5,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_F_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:81385110,亀井　善行,読売ジャイアンツ,,,2017-04-27,72,70,-2,2,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_G_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21325113,内川　聖一,福岡ソフトバンクホークス,,,2017-04-27,46,48,2,2,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_H_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11315139,井上　晴哉,千葉ロッテマリーンズ,,,2017-04-27,28,32,4,4,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_M_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21925116,髙濱　卓也,千葉ロッテマリーンズ,,,2017-04-27,62,57,-5,5,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_M_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91495130,西野　真弘,オリックス・バファローズ,,,2017-04-27,71,76,5,5,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_OBU_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:63165132,吉田　正尚,オリックス・バファローズ,,,2017-04-27,62,57,-5,5,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_OBU_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91195133,荒木　郁也,阪神タイガース,,,2017-04-27,85,86,1,1,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_T_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:31435117,西岡　剛,阪神タイガース,,,2017-04-27,63,50,-13,13,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_T_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21325130,江越　大賀,阪神タイガース,,,2017-04-27,84,85,1,1,133,133,実況パワフルプロ野球2016,2016,1.07,2017,https://www.baseless.org/data/source/2016/dat_T_1_07.html,https://www.konami.com/pawa/2016/update/index.html
proeye:81585134,京田　陽太,中日ドラゴンズ,,,2017-07-13,78,85,7,7,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_D_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71173882,荒木　雅博,中日ドラゴンズ,,,2017-07-13,71,69,-2,2,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_D_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51455112,藤井　淳志,中日ドラゴンズ,,,2017-07-13,75,70,-5,5,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_D_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71375130,井領　雅貴,中日ドラゴンズ,,,2017-07-13,65,62,-3,3,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_D_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01505132,オコエ　瑠偉,東北楽天ゴールデンイーグルス,,,2017-07-13,80,79,-1,1,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_E_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01305137,大谷　翔平,北海道日本ハムファイターズ,,,2017-07-13,75,60,-15,15,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_F_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11915111,田中　賢介,北海道日本ハムファイターズ,,,2017-07-13,69,66,-3,3,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_F_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:21125134,石井　一成,北海道日本ハムファイターズ,,,2017-07-13,65,68,3,3,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_F_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41045133,谷口　雄也,北海道日本ハムファイターズ,,,2017-07-13,82,60,-22,22,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_F_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91795139,小林　誠司,読売ジャイアンツ,,,2017-07-13,48,29,-19,19,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_G_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:73775134,Ｍ．ダフィー,千葉ロッテマリーンズ,,,2017-07-13,46,41,-5,5,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_M_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51153884,井口　資仁,千葉ロッテマリーンズ,,,2017-07-13,44,40,-4,4,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_M_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51455139,三木　亮,千葉ロッテマリーンズ,,,2017-07-13,63,67,4,4,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_M_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71975117,小谷野　栄一,オリックス・バファローズ,,,2017-07-13,48,47,-1,1,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_OBU_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71975139,園部　聡,オリックス・バファローズ,,,2017-07-13,45,42,-3,3,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_OBU_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:73975134,Ｓ．ロメロ,オリックス・バファローズ,,,2017-07-13,57,64,7,7,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_OBU_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51255133,中谷　将大,阪神タイガース,,,2017-07-13,55,60,5,5,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_T_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:61963888,福留　孝介,阪神タイガース,,,2017-07-13,51,41,-10,10,77,77,実況パワフルプロ野球2016,2016,1.09,2017,https://www.baseless.org/data/source/2016/dat_T_1_09.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51055135,髙城　俊人,横浜DeNAベイスターズ,,,2017-09-14,51,54,3,3,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_BA_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71475139,嶺井　博希,横浜DeNAベイスターズ,,,2017-09-14,54,51,-3,3,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_BA_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51455137,宮﨑　敏郎,横浜DeNAベイスターズ,,,2017-09-14,55,49,-6,6,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_BA_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:11915134,坂倉　将吾,広島東洋カープ,,,2017-09-14,52,71,19,19,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_C_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71375118,岩本　貴裕,広島東洋カープ,,,2017-09-14,42,40,-2,2,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_C_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51155110,赤松　真人,広島東洋カープ,,,2017-09-14,91,61,-30,30,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_C_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:71575135,亀澤　恭平,中日ドラゴンズ,,,2017-09-14,78,69,-9,9,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_D_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:03105130,Ｚ．ウィーラー,東北楽天ゴールデンイーグルス,,,2017-09-14,46,54,8,8,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_E_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01305137,大谷　翔平,北海道日本ハムファイターズ,,,2017-09-14,60,65,5,5,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_F_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41745135,近藤　健介,北海道日本ハムファイターズ,,,2017-09-14,55,51,-4,4,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_F_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41045133,谷口　雄也,北海道日本ハムファイターズ,,,2017-09-14,60,55,-5,5,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_F_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:01305110,片岡　治大,読売ジャイアンツ,,,2017-09-14,72,69,-3,3,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_G_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:91595133,甲斐　拓也,福岡ソフトバンクホークス,,,2017-09-14,38,71,33,33,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_H_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:41345111,川﨑　宗則,福岡ソフトバンクホークス,,,2017-09-14,80,78,-2,2,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_H_1_10.html,https://www.konami.com/pawa/2016/update/index.html
proeye:51955139,曽根　海成,福岡ソフトバンクホークス,,,2017-09-14,64,73,9,9,63,63,実況パワフルプロ野球2016,2016,1.10,2017,https://www.baseless.org/data/source/2016/dat_H_1_10.html,https://www.konami.com/pawa/2016/update/index.html
