record_id,task_id,run_id,record_type,player,canonical_player_id,team,game,edition,source_player_name,source_team,source_position,source_rank,source_card_type,attribute_name,attribute_value,source_url,source_table_index,source_row_number,source_row_fingerprint,collected_at_utc,http_status,acquisition_status,acceptance_status,exclusion_or_decision_reason,error_type,error_message,attempted_routes,parser_version
SP-054-RUN3-2026S1-93395153-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,矢野 雅哉,93395153,広島東洋カープ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41045153-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,佐藤 輝明,41045153,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-11915132-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,坂本 誠志郎,11915132,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31535138-9f319ab2fb3e7a29,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,小幡 竜平,31535138,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,小幡竜平,阪神,遊撃,S,レギュラー,走力,79,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,23,9f319ab2fb3e7a29,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-43145157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,森下 翔太,43145157,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21325134-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,大山 悠輔,21325134,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41445153-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,中野 拓夢,41445153,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21325139-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,梅野 隆太郎,21325139,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-61065137-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,伏見 寅威,61065137,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31735138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,木浪 聖也,31735138,阪神タイガース,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41245130-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,外崎 修汰,41245130,埼玉西武ライオンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-71775134-259b179ec1adc31d,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,源田 壮亮,71775134,埼玉西武ライオンズ,Pro Yakyuu Spirits A,2026 Series 1,源田壮亮,西武,遊撃,S,TSセレクション 第1弾,走力,84,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,1,259b179ec1adc31d,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81785155-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,古賀 悠斗,81785155,埼玉西武ライオンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21125134-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,石井 一成,21125134,埼玉西武ライオンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51255155-d76e84b15ee53602,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,滝澤 夏央,51255155,埼玉西武ライオンズ,Pro Yakyuu Spirits A,2026 Series 1,滝澤夏央,西武,二塁,S,レギュラー,走力,80,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,25,d76e84b15ee53602,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-03505133-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,ソト,03505133,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-63065155-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,ポランコ,63065155,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81885136-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,安田 尚憲,81885136,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-11515139-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,岡 大海,11515139,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-71075151-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,佐藤 都志也,71075151,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-91895138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,山口 航輝,91895138,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-11715153-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,小川 龍成,11715153,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41645136-c5ffbc890ece793b,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,藤岡 裕大,41645136,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,藤岡裕大,ロッテ,二塁,S,レギュラー,走力,74,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,26,c5ffbc890ece793b,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31635138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,藤原 恭大,31635138,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-71275157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,友杉 篤輝,71275157,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-11215151-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,髙部 瑛斗,11215151,千葉ロッテマリーンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-93795157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,カリステ,93795157,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81585151-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,岡林 勇希,81585151,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-91095135-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,高橋 周平,91095135,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31835134-74e6981a8930c41a,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,細川 成也,31835134,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,細川成也,中日,外野,S,レギュラー,走力,69,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,9,74e6981a8930c41a,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-91195151-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,石川 昂弥,91195151,中日ドラゴンズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
