record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation
SP032-RUN2-GXSR090,土田 龍空,51455153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/dragons_080203/status/1758309489835655376,1758309489835655376,1758309489835655376,@dragons_080203,2024-02-16,周平がセカンドでは守備範囲が狭すぎて無謀 田中、村松、土田龍空ら俊足な若手にやらせるのが無難,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_dragons_080203,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1758309489835655376,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR094,土田 龍空,51455153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/yazannokame/status/2044705791194886509,2044705791194886509,2044705791194886509,@yazannokame,2026-04-16 09:13:44 GMT,打てないから　内野しかできないから　そんな足速くないから　全部を否定する土田龍空　わろた,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_yazannokame,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2044705791194886509,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR097,土田 龍空,51455153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/dragons_080203/status/2049409629340475763,2049409629340475763,2049409629340475763,@dragons_080203,2026-04-29,土田龍空もそれなりに俊足ではある。むしろ尾田なんかより速いはず。,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_dragons_080203,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2049409629340475763,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR098,土田 龍空,51455153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/dragons_080203/status/2050423606560309310,2050423606560309310,2050423606560309310,@dragons_080203,2026-05-02,知野はほとんどベンチに放置 昨日は代打も三振 代走なら土田龍空、知野も俊足で尾田より全然使えるのに無能な首脳陣の思考回路は理解できない,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_dragons_080203,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2050423606560309310,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR102,土田 龍空,51455153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/pttt0gqm/status/2080907150042501612,2080907150042501612,2080907150042501612,@pttt0gqm,2026-07-25 06:45:00 GMT,爆発的走力があれば案外何とかなるけどなこれ 中村奨成といい土田龍空といい森敬斗といい短期間で3人も出来てるし再現性自体はあるよ,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_pttt0gqm,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2080907150042501612,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR103,藤岡 裕大,41645136,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/BlackMarines/status/1813549311038472198,1813549311038472198,1813549311038472198,@BlackMarines,2024-07-17 12:20:24 GMT,一年半前くらいから明らかにピークを過ぎた中村奨吾、結局色んな人の猿真似をしながら何者にもなれずに中途半端な福浦崩れに戻った安田尚憲、遅筋を付けすぎて守備においても打撃においてもスピードを欠いた貪重な近藤もどきと化した藤岡裕大、続,,,"[""PHYSICAL_SLOW""]",WEAK_DIRECTIONAL,X_AUTHOR_BlackMarines,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1813549311038472198,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR113,梅野 隆太郎,21325139,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/martesuperuna/status/1871212154067755104,1871212154067755104,1871212154067755104,@martesuperuna,2024-12-23 15:11:57 GMT,俊足野手なら梅野隆太郎がいるやろ,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_martesuperuna,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1871212154067755104,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR117,並木 秀尊,91695153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/SVictory82/status/1862863426567180613,1862863426567180613,1862863426567180613,@SVictory82,2024-11-30,: ヤクルト・並木秀尊、「ファン感謝DAY」で俊足みせつけた　脚力自慢のファンと50メートル走で対戦、最後は流して6秒01で1着（中日スポーツ）,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_SVictory82,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1862863426567180613,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR130,木下 拓哉,31735132,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/2DMdzvNxMscJWdO/status/1823294180853944590,1823294180853944590,1823294180853944590,@2DMdzvNxMscJWdO,2024-08-13,木下拓哉さん痩せたのに鈍足に磨きをかけてませんか⁉️,,,"[""PHYSICAL_SLOW""]",WEAK_DIRECTIONAL,X_AUTHOR_2DMdzvNxMscJWdO,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1823294180853944590,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR132,木下 拓哉,31735132,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/kota_rainbow321/status/1823684390674948519,1823684390674948519,1823684390674948519,@kota_rainbow321,2024-08-14,木下拓哉のここがダメ ・鈍足のくせに単打狙いのバッティング、しかもポップフライかゲッツー,,,"[""PHYSICAL_SLOW""]",WEAK_DIRECTIONAL,X_AUTHOR_kota_rainbow321,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1823684390674948519,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR134,木下 拓哉,31735132,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/pasan111211/status/1837066926415032393,1837066926415032393,1837066926415032393,@pasan111211,2024-09-20,俊足・木下拓哉,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_pasan111211,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1837066926415032393,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR135,木下 拓哉,31735132,Prospi,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/a_maka_b/status/1893904045607121203,1893904045607121203,1893904045607121203,@a_maka_b,2025-02-24 06:01:26 GMT,プロスピで見ても木下拓哉の走力Fやった(),,,"[""RATING_VALUE_CONTEXT""]",RATING_COMMUNITY,X_AUTHOR_a_maka_b,RATING,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GAME_RATING_OR_GAME_DISCUSSION_EXCLUDED,ACCEPTED_RATING_CONTEXT,"Reclassified under the run-2 policy: an explicit game-rating value is valuable rating-lane context. It contains no high/low/stale appraisal claim, so it is not counted as directional consensus or a numeric teacher.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1893904045607121203,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GAME_RATING_OR_GAME_DISCUSSION_EXCLUDED,RECLASSIFIED_TO_RATING_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR147,野間 峻祥,01405130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/RURI_SEIKAIHADO/status/1795444505690386510,1795444505690386510,1795444505690386510,@RURI_SEIKAIHADO,2024-05-28 13:18:22 GMT,「野間峻祥という周東選手と「100m徒競走(ルビ:うまぴょい伝説)」して欲しい野手もいますが、彼も懐かしの「ノマノマイェイ」を流すので、是非とも覚えてください(笑)そして、足速いので気をつけて。」,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_RURI_SEIKAIHADO,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1795444505690386510,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR149,野間 峻祥,01405130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Donden_Suenaga/status/1979822981338820791,1979822981338820791,1979822981338820791,@Donden_Suenaga,2025-10-19 08:12:36 GMT,「松川、大学時代の野間峻祥くらい足速いな」,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_Donden_Suenaga,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1979822981338820791,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR154,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/suzukiikuz/status/1830195362889699449,1830195362889699449,1830195362889699449,@suzukiikuz,2024-09-01,矢野雅哉、まさかの2試合連続ホームラン。足速すぎや。,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_suzukiikuz,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1830195362889699449,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR155,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/ureshisounainu/status/1830196024226226345,1830196024226226345,1830196024226226345,@ureshisounainu,2024-09-01,矢野雅哉ランニングホームランすごー！足速すぎる！,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_ureshisounainu,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1830196024226226345,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR156,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/100ten___chan/status/1830198668605219039,1830198668605219039,1830198668605219039,@100ten___chan,2024-09-01,ランニングホームランの映像見たけど矢野雅哉足速すぎる 前進してたとはいえ、後逸したわけでもなくランニングホームランになるの初めてみたかも,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_100ten___chan,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1830198668605219039,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
SP032-RUN2-GXSR162,友杉 篤輝,71275157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/eagleshibakawa/status/1983518718589313525,1983518718589313525,1983518718589313525,@eagleshibakawa,2025-10-29 12:58:09 GMT,打者・大津亮介選手の1塁到達タイム3.93って、かなり速いと思う。だって、近本光司選手の1塁到達最速タイムは3.94。ロッテで俊足のイメージある友杉篤輝選手も3.94だった。,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_eagleshibakawa,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1983518718589313525,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH
