stable_player_key,npb_name,npb_name_en,identity_state,evidence_role,mlbam_id,season,team_id,team,position,batting_side,standardized_90ft_seconds,split_000_seconds,split_005_seconds,split_010_seconds,split_015_seconds,split_020_seconds,split_025_seconds,split_030_seconds,split_035_seconds,split_040_seconds,split_045_seconds,split_050_seconds,split_055_seconds,split_060_seconds,split_065_seconds,split_070_seconds,split_075_seconds,split_080_seconds,split_085_seconds,split_090_seconds,qualifier_name,qualifier_value,opportunities_competitive_runs,sprint_speed_kmh,competitive_runs,bolts,raw_hp_to_1b_seconds,hp_to_1b_semantics,exposure_join_state,source_url,source_response_sha256,source_export_row_number,missingness_policy,shared_play_double_count_guard
PROEYE:53755151,パーラ,Gerardo Parra,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,467827,2019,120,WSH,RF,L,4.16,0,0.54,0.85,1.12,1.37,1.6,1.82,2.03,2.23,2.42,2.61,2.8,2.99,3.18,3.37,3.55,3.75,3.95,4.16,min_competitive_runs,10,128,26.4,128,,4.43,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2019&position=&team=&min=10&csv=true,134746650106f24e3d48dc12cb3c2a42f1ac928926a37ffaee226d596cf71e89,306,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2015,143,PHI,SS,L,4.05,0,0.57,0.86,1.12,1.35,1.58,1.8,2.01,2.21,2.4,2.59,2.78,2.96,3.14,3.32,3.5,3.68,3.87,4.05,min_competitive_runs,10,208,27.1,208,,4.31,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2015&position=&team=&min=10&csv=true,88909d71b7d65cbfa0974aab2ffb2fe7bc2af80a7af1e0d70959a390004741cf,120,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2016,143,PHI,SS,L,3.99,0,0.54,0.83,1.09,1.33,1.56,1.77,1.98,2.17,2.36,2.55,2.73,2.91,3.09,3.27,3.45,3.62,3.81,3.99,min_competitive_runs,10,221,27.5,221,1,4.23,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2016&position=&team=&min=10&csv=true,9dfbb22da0dfc9b9725822625718a5b6bd5df39a21ba9fe1c66bf34a7f3cef55,136,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2016,143,PHI,SS,R,4.05,0,0.56,0.86,1.13,1.37,1.6,1.82,2.02,2.22,2.41,2.6,2.79,2.97,3.15,3.33,3.5,3.68,3.86,4.05,min_competitive_runs,10,221,27.5,221,1,4.23,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2016&position=&team=&min=10&csv=true,9dfbb22da0dfc9b9725822625718a5b6bd5df39a21ba9fe1c66bf34a7f3cef55,137,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2017,143,PHI,SS,R,3.99,0,0.54,0.84,1.1,1.34,1.57,1.79,1.99,2.19,2.38,2.56,2.75,2.93,3.11,3.28,3.46,3.63,3.81,3.99,min_competitive_runs,10,253,27.3,253,,4.29,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2017&position=&team=&min=10&csv=true,1c9661ef5fc1d8d5b9d45d6e585249f028dc52bc7e79ae1ebd7afab10d76aef6,134,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2017,143,PHI,SS,L,4.05,0,0.55,0.85,1.11,1.35,1.58,1.8,2,2.2,2.39,2.58,2.77,2.95,3.13,3.31,3.49,3.67,3.86,4.05,min_competitive_runs,10,253,27.3,253,,4.29,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2017&position=&team=&min=10&csv=true,1c9661ef5fc1d8d5b9d45d6e585249f028dc52bc7e79ae1ebd7afab10d76aef6,135,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2018,135,SD,SS,L,4.08,0,0.55,0.85,1.11,1.35,1.58,1.8,2.01,2.21,2.4,2.59,2.78,2.96,3.14,3.32,3.51,3.69,3.88,4.08,min_competitive_runs,10,218,26.8,218,,4.34,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2018&position=&team=&min=10&csv=true,d90d76244344c85d88c64cfdc14fa4dc17bd1cd5dc5fd39f20835335eb20f1fa,148,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2018,135,SD,SS,R,4.09,0,0.56,0.87,1.14,1.39,1.62,1.83,2.04,2.24,2.43,2.63,2.81,3,3.18,3.36,3.54,3.72,3.9,4.09,min_competitive_runs,10,218,26.8,218,,4.34,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2018&position=&team=&min=10&csv=true,d90d76244344c85d88c64cfdc14fa4dc17bd1cd5dc5fd39f20835335eb20f1fa,149,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2019,113,CIN,SS,R,4.13,0,0.56,0.87,1.13,1.38,1.61,1.83,2.04,2.24,2.44,2.63,2.82,3,3.19,3.37,3.56,3.74,3.93,4.13,min_competitive_runs,10,197,25.9,197,,4.44,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2019&position=&team=&min=10&csv=true,134746650106f24e3d48dc12cb3c2a42f1ac928926a37ffaee226d596cf71e89,152,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2019,113,CIN,SS,L,4.16,0,0.54,0.84,1.1,1.35,1.59,1.81,2.02,2.22,2.42,2.61,2.8,2.99,3.18,3.37,3.56,3.75,3.95,4.16,min_competitive_runs,10,197,25.9,197,,4.44,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2019&position=&team=&min=10&csv=true,134746650106f24e3d48dc12cb3c2a42f1ac928926a37ffaee226d596cf71e89,153,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:83785155,ガルビス,Freddy Galvis,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,520471,2021,143,PHI,SS,L,4.14,0,0.56,0.87,1.14,1.39,1.61,1.83,2.03,2.23,2.43,2.62,2.81,3,3.18,3.37,3.55,3.74,3.93,4.14,min_competitive_runs,10,125,25.9,125,,4.52,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2021&position=&team=&min=10&csv=true,3800897a7a217a5ad3f7f200b5f0023ea6838942eafd0b902937bdb081de67c3,128,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:53555159,アギラー,Jesus Aguilar,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,542583,2017,158,MIL,1B,R,4.43,0,0.59,0.93,1.22,1.49,1.74,1.97,2.19,2.41,2.62,2.82,3.02,3.22,3.42,3.62,3.81,4.01,4.21,4.43,min_competitive_runs,10,89,24.6,89,,4.75,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2017&position=&team=&min=10&csv=true,1c9661ef5fc1d8d5b9d45d6e585249f028dc52bc7e79ae1ebd7afab10d76aef6,5,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:53555159,アギラー,Jesus Aguilar,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,542583,2018,158,MIL,1B,R,4.43,0,0.58,0.93,1.22,1.49,1.74,1.97,2.2,2.41,2.62,2.83,3.03,3.23,3.43,3.62,3.82,4.01,4.21,4.43,min_competitive_runs,10,153,24.6,153,,4.7,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2018&position=&team=&min=10&csv=true,d90d76244344c85d88c64cfdc14fa4dc17bd1cd5dc5fd39f20835335eb20f1fa,8,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:53555159,アギラー,Jesus Aguilar,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,542583,2019,139,TB,1B,R,4.51,0,0.57,0.9,1.21,1.48,1.73,1.96,2.19,2.41,2.62,2.83,3.04,3.24,3.45,3.65,3.85,4.06,4.28,4.51,min_competitive_runs,10,108,23.5,108,,4.97,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2019&position=&team=&min=10&csv=true,134746650106f24e3d48dc12cb3c2a42f1ac928926a37ffaee226d596cf71e89,7,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:53555159,アギラー,Jesus Aguilar,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,542583,2021,146,MIA,1B,R,4.36,0,0.57,0.92,1.21,1.46,1.7,1.93,2.15,2.36,2.57,2.77,2.96,3.16,3.35,3.54,3.73,3.93,4.14,4.36,min_competitive_runs,10,132,24.4,132,,4.81,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2021&position=&team=&min=10&csv=true,3800897a7a217a5ad3f7f200b5f0023ea6838942eafd0b902937bdb081de67c3,6,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
PROEYE:53555159,アギラー,Jesus Aguilar,MATCHED_VERIFIED_MLBAM_OR_CURATED_BRIDGE,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_AND_MLB_REGULAR_SEASON_EVIDENCE,542583,2022,110,BAL,1B,R,4.51,0,0.59,0.96,1.26,1.54,1.79,2.02,2.25,2.47,2.68,2.89,3.09,3.29,3.5,3.69,3.89,4.09,4.3,4.51,min_competitive_runs,10,125,24,125,,5.01,RAW_H2F_LEADERBOARD_FIELD_NOT_STANDARDIZED_90FT,ONE_TO_ONE_SPRINT_EXPOSURE_JOIN,https://baseballsavant.mlb.com/running_splits?year=2022&position=&team=&min=10&csv=true,bf141e702572a28c4e85c17268f70dbb7e820e06c96b09c3fc350962ff9a1f83,8,MISSING_LEADERBOARD_ROW_IS_MISSING_EXPOSURE_NOT_SLOW,"90FT_SPLITS, raw HP_TO_1B, Sprint Speed, Competitive Runs and Bolts remain separate fields; no additive score."
